1707949631.8524115,1707949808385; Signal Strength: 76; IP Addr: 10.165.247.105; APN: globaldata.iot; SIM ICCID: 8931681011103550381; IMEI: 351901936540628; IMSI: 204080743148382; Modem FW Ver: mfw_nrf9160_1.3.5; Cell ID: 02229217
1707990106.126695,1707990284184; Signal Strength: 76; IP Addr: 10.165.51.172; APN: globaldata.iot; SIM ICCID: 8931681011103550381; IMEI: 351901936540628; IMSI: 204080743148382; Modem FW Ver: mfw_nrf9160_1.3.5; Cell ID: 02229217
1707990111.3266933,1707990289384; Signal Strength: 76; IP Addr: 10.165.51.172; APN: globaldata.iot; SIM ICCID: 8931681011103550381; IMEI: 351901936540628; IMSI: 204080743148382; Modem FW Ver: mfw_nrf9160_1.3.5; Cell ID: 02229217
1707990116.526838,1707990294585; Signal Strength: 76; IP Addr: 10.165.51.172; APN: globaldata.iot; SIM ICCID: 8931681011103550381; IMEI: 351901936540628; IMSI: 204080743148382; Modem FW Ver: mfw_nrf9160_1.3.5; Cell ID: 02229217
1707990121.7272327,1707990299785; Signal Strength: 76; IP Addr: 10.165.51.172; APN: globaldata.iot; SIM ICCID: 8931681011103550381; IMEI: 351901936540628; IMSI: 204080743148382; Modem FW Ver: mfw_nrf9160_1.3.5; Cell ID: 02229217
1707990126.9277718,1707990304986; Signal Strength: 76; IP Addr: 10.165.51.172; APN: globaldata.iot; SIM ICCID: 8931681011103550381; IMEI: 351901936540628; IMSI: 204080743148382; Modem FW Ver: mfw_nrf9160_1.3.5; Cell ID: 02229217
1707990132.127712,1707990310187; Signal Strength: 76; IP Addr: 10.165.51.172; APN: globaldata.iot; SIM ICCID: 8931681011103550381; IMEI: 351901936540628; IMSI: 204080743148382; Modem FW Ver: mfw_nrf9160_1.3.5; Cell ID: 02229217
1707990137.2922153,1707990315387; Signal Strength: 76; IP Addr: 10.165.51.172; APN: globaldata.iot; SIM ICCID: 8931681011103550381; IMEI: 351901936540628; IMSI: 204080743148382; Modem FW Ver: mfw_nrf9160_1.3.5; Cell ID: 02229217
1707990142.5282505,1707990320588; Signal Strength: 76; IP Addr: 10.165.51.172; APN: globaldata.iot; SIM ICCID: 8931681011103550381; IMEI: 351901936540628; IMSI: 204080743148382; Modem FW Ver: mfw_nrf9160_1.3.5; Cell ID: 02229217
1707990147.7288606,1707990325788; Signal Strength: 76; IP Addr: 10.165.51.172; APN: globaldata.iot; SIM ICCID: 8931681011103550381; IMEI: 351901936540628; IMSI: 204080743148382; Modem FW Ver: mfw_nrf9160_1.3.5; Cell ID: 02229217
1707990152.9294121,1707990330989; Signal Strength: 76; IP Addr: 10.165.51.172; APN: globaldata.iot; SIM ICCID: 8931681011103550381; IMEI: 351901936540628; IMSI: 204080743148382; Modem FW Ver: mfw_nrf9160_1.3.5; Cell ID: 02229217
1707990158.1297603,1707990336189; Signal Strength: 76; IP Addr: 10.165.51.172; APN: globaldata.iot; SIM ICCID: 8931681011103550381; IMEI: 351901936540628; IMSI: 204080743148382; Modem FW Ver: mfw_nrf9160_1.3.5; Cell ID: 02229217
1707990163.3300364,1707990341390; Signal Strength: 76; IP Addr: 10.165.51.172; APN: globaldata.iot; SIM ICCID: 8931681011103550381; IMEI: 351901936540628; IMSI: 204080743148382; Modem FW Ver: mfw_nrf9160_1.3.5; Cell ID: 02229217
1707990168.530215,1707990346590; Signal Strength: 76; IP Addr: 10.165.51.172; APN: globaldata.iot; SIM ICCID: 8931681011103550381; IMEI: 351901936540628; IMSI: 204080743148382; Modem FW Ver: mfw_nrf9160_1.3.5; Cell ID: 02229217
1707990173.730801,1707990351791; Signal Strength: 76; IP Addr: 10.165.51.172; APN: globaldata.iot; SIM ICCID: 8931681011103550381; IMEI: 351901936540628; IMSI: 204080743148382; Modem FW Ver: mfw_nrf9160_1.3.5; Cell ID: 02229217
1707990178.9304407,1707990356991; Signal Strength: 76; IP Addr: 10.165.51.172; APN: globaldata.iot; SIM ICCID: 8931681011103550381; IMEI: 351901936540628; IMSI: 204080743148382; Modem FW Ver: mfw_nrf9160_1.3.5; Cell ID: 02229217
1707990184.131263,1707990362192; Signal Strength: 76; IP Addr: 10.165.51.172; APN: globaldata.iot; SIM ICCID: 8931681011103550381; IMEI: 351901936540628; IMSI: 204080743148382; Modem FW Ver: mfw_nrf9160_1.3.5; Cell ID: 02229217
1707990189.3313928,1707990367392; Signal Strength: 76; IP Addr: 10.165.51.172; APN: globaldata.iot; SIM ICCID: 8931681011103550381; IMEI: 351901936540628; IMSI: 204080743148382; Modem FW Ver: mfw_nrf9160_1.3.5; Cell ID: 02229217
1707990194.5324795,1707990372593; Signal Strength: 76; IP Addr: 10.165.51.172; APN: globaldata.iot; SIM ICCID: 8931681011103550381; IMEI: 351901936540628; IMSI: 204080743148382; Modem FW Ver: mfw_nrf9160_1.3.5; Cell ID: 02229217
1707990199.7327135,1707990377794; Signal Strength: 76; IP Addr: 10.165.51.172; APN: globaldata.iot; SIM ICCID: 8931681011103550381; IMEI: 351901936540628; IMSI: 204080743148382; Modem FW Ver: mfw_nrf9160_1.3.5; Cell ID: 02229217
1707990204.933223,1707990382994; Signal Strength: 76; IP Addr: 10.165.51.172; APN: globaldata.iot; SIM ICCID: 8931681011103550381; IMEI: 351901936540628; IMSI: 204080743148382; Modem FW Ver: mfw_nrf9160_1.3.5; Cell ID: 02229217
1707990210.1335707,1707990388195; Signal Strength: 76; IP Addr: 10.165.51.172; APN: globaldata.iot; SIM ICCID: 8931681011103550381; IMEI: 351901936540628; IMSI: 204080743148382; Modem FW Ver: mfw_nrf9160_1.3.5; Cell ID: 02229217
1707990215.3277934,1707990393395; Signal Strength: 76; IP Addr: 10.165.51.172; APN: globaldata.iot; SIM ICCID: 8931681011103550381; IMEI: 351901936540628; IMSI: 204080743148382; Modem FW Ver: mfw_nrf9160_1.3.5; Cell ID: 02229217
1707990220.494102,1707990398596; Signal Strength: 76; IP Addr: 10.165.51.172; APN: globaldata.iot; SIM ICCID: 8931681011103550381; IMEI: 351901936540628; IMSI: 204080743148382; Modem FW Ver: mfw_nrf9160_1.3.5; Cell ID: 02229217
1707990225.7337816,1707990403796; Signal Strength: 76; IP Addr: 10.165.51.172; APN: globaldata.iot; SIM ICCID: 8931681011103550381; IMEI: 351901936540628; IMSI: 204080743148382; Modem FW Ver: mfw_nrf9160_1.3.5; Cell ID: 02229217
1707990230.9341094,1707990408997; Signal Strength: 76; IP Addr: 10.165.51.172; APN: globaldata.iot; SIM ICCID: 8931681011103550381; IMEI: 351901936540628; IMSI: 204080743148382; Modem FW Ver: mfw_nrf9160_1.3.5; Cell ID: 02229217
1707990236.135186,1707990414197; Signal Strength: 76; IP Addr: 10.165.51.172; APN: globaldata.iot; SIM ICCID: 8931681011103550381; IMEI: 351901936540628; IMSI: 204080743148382; Modem FW Ver: mfw_nrf9160_1.3.5; Cell ID: 02229217
1707990241.3350716,1707990419398; Signal Strength: 76; IP Addr: 10.165.51.172; APN: globaldata.iot; SIM ICCID: 8931681011103550381; IMEI: 351901936540628; IMSI: 204080743148382; Modem FW Ver: mfw_nrf9160_1.3.5; Cell ID: 02229217
1707990246.5357182,1707990424599; Signal Strength: 76; IP Addr: 10.165.51.172; APN: globaldata.iot; SIM ICCID: 8931681011103550381; IMEI: 351901936540628; IMSI: 204080743148382; Modem FW Ver: mfw_nrf9160_1.3.5; Cell ID: 02229217
1707990251.736342,1707990429799; Signal Strength: 76; IP Addr: 10.165.51.172; APN: globaldata.iot; SIM ICCID: 8931681011103550381; IMEI: 351901936540628; IMSI: 204080743148382; Modem FW Ver: mfw_nrf9160_1.3.5; Cell ID: 02229217
1707990256.9363906,1707990435000; Signal Strength: 76; IP Addr: 10.165.51.172; APN: globaldata.iot; SIM ICCID: 8931681011103550381; IMEI: 351901936540628; IMSI: 204080743148382; Modem FW Ver: mfw_nrf9160_1.3.5; Cell ID: 02229217
1707990262.1364474,1707990440200; Signal Strength: 76; IP Addr: 10.165.51.172; APN: globaldata.iot; SIM ICCID: 8931681011103550381; IMEI: 351901936540628; IMSI: 204080743148382; Modem FW Ver: mfw_nrf9160_1.3.5; Cell ID: 02229217
1707990267.3370035,1707990445401; Signal Strength: 76; IP Addr: 10.165.51.172; APN: globaldata.iot; SIM ICCID: 8931681011103550381; IMEI: 351901936540628; IMSI: 204080743148382; Modem FW Ver: mfw_nrf9160_1.3.5; Cell ID: 02229217
1707990272.5371368,1707990450601; Signal Strength: 76; IP Addr: 10.165.51.172; APN: globaldata.iot; SIM ICCID: 8931681011103550381; IMEI: 351901936540628; IMSI: 204080743148382; Modem FW Ver: mfw_nrf9160_1.3.5; Cell ID: 02229217
1707990277.7377417,1707990455802; Signal Strength: 76; IP Addr: 10.165.51.172; APN: globaldata.iot; SIM ICCID: 8931681011103550381; IMEI: 351901936540628; IMSI: 204080743148382; Modem FW Ver: mfw_nrf9160_1.3.5; Cell ID: 02229217
1707990282.9380145,1707990461002; Signal Strength: 76; IP Addr: 10.165.51.172; APN: globaldata.iot; SIM ICCID: 8931681011103550381; IMEI: 351901936540628; IMSI: 204080743148382; Modem FW Ver: mfw_nrf9160_1.3.5; Cell ID: 02229217
1707990288.1384747,1707990466203; Signal Strength: 76; IP Addr: 10.165.51.172; APN: globaldata.iot; SIM ICCID: 8931681011103550381; IMEI: 351901936540628; IMSI: 204080743148382; Modem FW Ver: mfw_nrf9160_1.3.5; Cell ID: 02229217
1707990293.3388538,1707990471403; Signal Strength: 76; IP Addr: 10.165.51.172; APN: globaldata.iot; SIM ICCID: 8931681011103550381; IMEI: 351901936540628; IMSI: 204080743148382; Modem FW Ver: mfw_nrf9160_1.3.5; Cell ID: 02229217
1707990298.532664,1707990476604; Signal Strength: 76; IP Addr: 10.165.51.172; APN: globaldata.iot; SIM ICCID: 8931681011103550381; IMEI: 351901936540628; IMSI: 204080743148382; Modem FW Ver: mfw_nrf9160_1.3.5; Cell ID: 02229217
1707990303.6950772,1707990481804; Signal Strength: 76; IP Addr: 10.165.51.172; APN: globaldata.iot; SIM ICCID: 8931681011103550381; IMEI: 351901936540628; IMSI: 204080743148382; Modem FW Ver: mfw_nrf9160_1.3.5; Cell ID: 02229217
1707990308.9394894,1707990487005; Signal Strength: 76; IP Addr: 10.165.51.172; APN: globaldata.iot; SIM ICCID: 8931681011103550381; IMEI: 351901936540628; IMSI: 204080743148382; Modem FW Ver: mfw_nrf9160_1.3.5; Cell ID: 02229217
1707990314.139885,1707990492206; Signal Strength: 76; IP Addr: 10.165.51.172; APN: globaldata.iot; SIM ICCID: 8931681011103550381; IMEI: 351901936540628; IMSI: 204080743148382; Modem FW Ver: mfw_nrf9160_1.3.5; Cell ID: 02229217
1707990319.3408468,1707990497406; Signal Strength: 76; IP Addr: 10.165.51.172; APN: globaldata.iot; SIM ICCID: 8931681011103550381; IMEI: 351901936540628; IMSI: 204080743148382; Modem FW Ver: mfw_nrf9160_1.3.5; Cell ID: 02229217
1707990324.5408251,1707990502607; Signal Strength: 76; IP Addr: 10.165.51.172; APN: globaldata.iot; SIM ICCID: 8931681011103550381; IMEI: 351901936540628; IMSI: 204080743148382; Modem FW Ver: mfw_nrf9160_1.3.5; Cell ID: 02229217
1707990329.7413096,1707990507807; Signal Strength: 76; IP Addr: 10.165.51.172; APN: globaldata.iot; SIM ICCID: 8931681011103550381; IMEI: 351901936540628; IMSI: 204080743148382; Modem FW Ver: mfw_nrf9160_1.3.5; Cell ID: 02229217
1707990334.9422085,1707990513008; Signal Strength: 76; IP Addr: 10.165.51.172; APN: globaldata.iot; SIM ICCID: 8931681011103550381; IMEI: 351901936540628; IMSI: 204080743148382; Modem FW Ver: mfw_nrf9160_1.3.5; Cell ID: 02229217
1707990340.1424158,1707990518209; Signal Strength: 76; IP Addr: 10.165.51.172; APN: globaldata.iot; SIM ICCID: 8931681011103550381; IMEI: 351901936540628; IMSI: 204080743148382; Modem FW Ver: mfw_nrf9160_1.3.5; Cell ID: 02229217
1707990345.3427625,1707990523409; Signal Strength: 76; IP Addr: 10.165.51.172; APN: globaldata.iot; SIM ICCID: 8931681011103550381; IMEI: 351901936540628; IMSI: 204080743148382; Modem FW Ver: mfw_nrf9160_1.3.5; Cell ID: 02229217
1707990350.5431252,1707990528610; Signal Strength: 76; IP Addr: 10.165.51.172; APN: globaldata.iot; SIM ICCID: 8931681011103550381; IMEI: 351901936540628; IMSI: 204080743148382; Modem FW Ver: mfw_nrf9160_1.3.5; Cell ID: 02229217
1707990355.7435577,1707990533810; Signal Strength: 76; IP Addr: 10.165.51.172; APN: globaldata.iot; SIM ICCID: 8931681011103550381; IMEI: 351901936540628; IMSI: 204080743148382; Modem FW Ver: mfw_nrf9160_1.3.5; Cell ID: 02229217
1707990360.9436448,1707990539011; Signal Strength: 76; IP Addr: 10.165.51.172; APN: globaldata.iot; SIM ICCID: 8931681011103550381; IMEI: 351901936540628; IMSI: 204080743148382; Modem FW Ver: mfw_nrf9160_1.3.5; Cell ID: 02229217
1707990366.1442997,1707990544211; Signal Strength: 76; IP Addr: 10.165.51.172; APN: globaldata.iot; SIM ICCID: 8931681011103550381; IMEI: 351901936540628; IMSI: 204080743148382; Modem FW Ver: mfw_nrf9160_1.3.5; Cell ID: 02229217
1707990371.3442864,1707990549412; Signal Strength: 76; IP Addr: 10.165.51.172; APN: globaldata.iot; SIM ICCID: 8931681011103550381; IMEI: 351901936540628; IMSI: 204080743148382; Modem FW Ver: mfw_nrf9160_1.3.5; Cell ID: 02229217
1707990376.5444086,1707990554613; Signal Strength: 76; IP Addr: 10.165.51.172; APN: globaldata.iot; SIM ICCID: 8931681011103550381; IMEI: 351901936540628; IMSI: 204080743148382; Modem FW Ver: mfw_nrf9160_1.3.5; Cell ID: 02229217
1707990381.7330964,1707990559813; Signal Strength: 76; IP Addr: 10.165.51.172; APN: globaldata.iot; SIM ICCID: 8931681011103550381; IMEI: 351901936540628; IMSI: 204080743148382; Modem FW Ver: mfw_nrf9160_1.3.5; Cell ID: 02229217
1707990386.9007196,1707990565014; Signal Strength: 76; IP Addr: 10.165.51.172; APN: globaldata.iot; SIM ICCID: 8931681011103550381; IMEI: 351901936540628; IMSI: 204080743148382; Modem FW Ver: mfw_nrf9160_1.3.5; Cell ID: 02229217
1707990392.145519,1707990570214; Signal Strength: 76; IP Addr: 10.165.51.172; APN: globaldata.iot; SIM ICCID: 8931681011103550381; IMEI: 351901936540628; IMSI: 204080743148382; Modem FW Ver: mfw_nrf9160_1.3.5; Cell ID: 02229217
1707990397.34638,1707990575415; Signal Strength: 76; IP Addr: 10.165.51.172; APN: globaldata.iot; SIM ICCID: 8931681011103550381; IMEI: 351901936540628; IMSI: 204080743148382; Modem FW Ver: mfw_nrf9160_1.3.5; Cell ID: 02229217
1707990402.5466647,1707990580615; Signal Strength: 76; IP Addr: 10.165.51.172; APN: globaldata.iot; SIM ICCID: 8931681011103550381; IMEI: 351901936540628; IMSI: 204080743148382; Modem FW Ver: mfw_nrf9160_1.3.5; Cell ID: 02229217
1707990407.747194,1707990585816; Signal Strength: 76; IP Addr: 10.165.51.172; APN: globaldata.iot; SIM ICCID: 8931681011103550381; IMEI: 351901936540628; IMSI: 204080743148382; Modem FW Ver: mfw_nrf9160_1.3.5; Cell ID: 02229217
1707990412.9467266,1707990591016; Signal Strength: 76; IP Addr: 10.165.51.172; APN: globaldata.iot; SIM ICCID: 8931681011103550381; IMEI: 351901936540628; IMSI: 204080743148382; Modem FW Ver: mfw_nrf9160_1.3.5; Cell ID: 02229217
1707990418.1470807,1707990596217; Signal Strength: 76; IP Addr: 10.165.51.172; APN: globaldata.iot; SIM ICCID: 8931681011103550381; IMEI: 351901936540628; IMSI: 204080743148382; Modem FW Ver: mfw_nrf9160_1.3.5; Cell ID: 02229217
1707990423.347497,1707990601417; Signal Strength: 76; IP Addr: 10.165.51.172; APN: globaldata.iot; SIM ICCID: 8931681011103550381; IMEI: 351901936540628; IMSI: 204080743148382; Modem FW Ver: mfw_nrf9160_1.3.5; Cell ID: 02229217
1707990428.5483015,1707990606618; Signal Strength: 76; IP Addr: 10.165.51.172; APN: globaldata.iot; SIM ICCID: 8931681011103550381; IMEI: 351901936540628; IMSI: 204080743148382; Modem FW Ver: mfw_nrf9160_1.3.5; Cell ID: 02229217
1707990433.7484043,1707990611819; Signal Strength: 76; IP Addr: 10.165.51.172; APN: globaldata.iot; SIM ICCID: 8931681011103550381; IMEI: 351901936540628; IMSI: 204080743148382; Modem FW Ver: mfw_nrf9160_1.3.5; Cell ID: 02229217
1707990438.9486103,1707990617019; Signal Strength: 76; IP Addr: 10.165.51.172; APN: globaldata.iot; SIM ICCID: 8931681011103550381; IMEI: 351901936540628; IMSI: 204080743148382; Modem FW Ver: mfw_nrf9160_1.3.5; Cell ID: 02229217
1707990444.1496224,1707990622220; Signal Strength: 76; IP Addr: 10.165.51.172; APN: globaldata.iot; SIM ICCID: 8931681011103550381; IMEI: 351901936540628; IMSI: 204080743148382; Modem FW Ver: mfw_nrf9160_1.3.5; Cell ID: 02229217
1707990449.3500078,1707990627420; Signal Strength: 76; IP Addr: 10.165.51.172; APN: globaldata.iot; SIM ICCID: 8931681011103550381; IMEI: 351901936540628; IMSI: 204080743148382; Modem FW Ver: mfw_nrf9160_1.3.5; Cell ID: 02229217
1707990454.5501862,1707990632621; Signal Strength: 76; IP Addr: 10.165.51.172; APN: globaldata.iot; SIM ICCID: 8931681011103550381; IMEI: 351901936540628; IMSI: 204080743148382; Modem FW Ver: mfw_nrf9160_1.3.5; Cell ID: 02229217
1707990459.7498717,1707990637821; Signal Strength: 76; IP Addr: 10.165.51.172; APN: globaldata.iot; SIM ICCID: 8931681011103550381; IMEI: 351901936540628; IMSI: 204080743148382; Modem FW Ver: mfw_nrf9160_1.3.5; Cell ID: 02229217
1707990464.9377713,1707990643022; Signal Strength: 76; IP Addr: 10.165.51.172; APN: globaldata.iot; SIM ICCID: 8931681011103550381; IMEI: 351901936540628; IMSI: 204080743148382; Modem FW Ver: mfw_nrf9160_1.3.5; Cell ID: 02229217
1707990470.1054122,1707990648222; Signal Strength: 76; IP Addr: 10.165.51.172; APN: globaldata.iot; SIM ICCID: 8931681011103550381; IMEI: 351901936540628; IMSI: 204080743148382; Modem FW Ver: mfw_nrf9160_1.3.5; Cell ID: 02229217
1707990475.3508635,1707990653423; Signal Strength: 76; IP Addr: 10.165.51.172; APN: globaldata.iot; SIM ICCID: 8931681011103550381; IMEI: 351901936540628; IMSI: 204080743148382; Modem FW Ver: mfw_nrf9160_1.3.5; Cell ID: 02229217
1707990480.5517817,1707990658624; Signal Strength: 76; IP Addr: 10.165.51.172; APN: globaldata.iot; SIM ICCID: 8931681011103550381; IMEI: 351901936540628; IMSI: 204080743148382; Modem FW Ver: mfw_nrf9160_1.3.5; Cell ID: 02229217
1707990485.752502,1707990663824; Signal Strength: 76; IP Addr: 10.165.51.172; APN: globaldata.iot; SIM ICCID: 8931681011103550381; IMEI: 351901936540628; IMSI: 204080743148382; Modem FW Ver: mfw_nrf9160_1.3.5; Cell ID: 02229217
1707990490.9526687,1707990669025; Signal Strength: 76; IP Addr: 10.165.51.172; APN: globaldata.iot; SIM ICCID: 8931681011103550381; IMEI: 351901936540628; IMSI: 204080743148382; Modem FW Ver: mfw_nrf9160_1.3.5; Cell ID: 02229217
1707990496.152572,1707990674225; Signal Strength: 76; IP Addr: 10.165.51.172; APN: globaldata.iot; SIM ICCID: 8931681011103550381; IMEI: 351901936540628; IMSI: 204080743148382; Modem FW Ver: mfw_nrf9160_1.3.5; Cell ID: 02229217
1707990501.3533187,1707990679426; Signal Strength: 76; IP Addr: 10.165.51.172; APN: globaldata.iot; SIM ICCID: 8931681011103550381; IMEI: 351901936540628; IMSI: 204080743148382; Modem FW Ver: mfw_nrf9160_1.3.5; Cell ID: 02229217
1707990506.5536883,1707990684626; Signal Strength: 76; IP Addr: 10.165.51.172; APN: globaldata.iot; SIM ICCID: 8931681011103550381; IMEI: 351901936540628; IMSI: 204080743148382; Modem FW Ver: mfw_nrf9160_1.3.5; Cell ID: 02229217
1707990511.7542553,1707990689827; Signal Strength: 76; IP Addr: 10.165.51.172; APN: globaldata.iot; SIM ICCID: 8931681011103550381; IMEI: 351901936540628; IMSI: 204080743148382; Modem FW Ver: mfw_nrf9160_1.3.5; Cell ID: 02229217
1707990516.9537704,1707990695027; Signal Strength: 76; IP Addr: 10.165.51.172; APN: globaldata.iot; SIM ICCID: 8931681011103550381; IMEI: 351901936540628; IMSI: 204080743148382; Modem FW Ver: mfw_nrf9160_1.3.5; Cell ID: 02229217
1707990522.1544838,1707990700228; Signal Strength: 76; IP Addr: 10.165.51.172; APN: globaldata.iot; SIM ICCID: 8931681011103550381; IMEI: 351901936540628; IMSI: 204080743148382; Modem FW Ver: mfw_nrf9160_1.3.5; Cell ID: 02229217
1707990527.354794,1707990705428; Signal Strength: 76; IP Addr: 10.165.51.172; APN: globaldata.iot; SIM ICCID: 8931681011103550381; IMEI: 351901936540628; IMSI: 204080743148382; Modem FW Ver: mfw_nrf9160_1.3.5; Cell ID: 02229217
1707990532.5549693,1707990710629; Signal Strength: 76; IP Addr: 10.165.51.172; APN: globaldata.iot; SIM ICCID: 8931681011103550381; IMEI: 351901936540628; IMSI: 204080743148382; Modem FW Ver: mfw_nrf9160_1.3.5; Cell ID: 02229217
1707990537.7557173,1707990715829; Signal Strength: 76; IP Addr: 10.165.51.172; APN: globaldata.iot; SIM ICCID: 8931681011103550381; IMEI: 351901936540628; IMSI: 204080743148382; Modem FW Ver: mfw_nrf9160_1.3.5; Cell ID: 02229217
1707990542.9558,1707990721030; Signal Strength: 76; IP Addr: 10.165.51.172; APN: globaldata.iot; SIM ICCID: 8931681011103550381; IMEI: 351901936540628; IMSI: 204080743148382; Modem FW Ver: mfw_nrf9160_1.3.5; Cell ID: 02229217
1707990548.1433752,1707990726231; Signal Strength: 76; IP Addr: 10.165.51.172; APN: globaldata.iot; SIM ICCID: 8931681011103550381; IMEI: 351901936540628; IMSI: 204080743148382; Modem FW Ver: mfw_nrf9160_1.3.5; Cell ID: 02229217
1707990553.3299267,1707990731431; Signal Strength: 76; IP Addr: 10.165.51.172; APN: globaldata.iot; SIM ICCID: 8931681011103550381; IMEI: 351901936540628; IMSI: 204080743148382; Modem FW Ver: mfw_nrf9160_1.3.5; Cell ID: 02229217
1707990558.5566916,1707990736632; Signal Strength: 76; IP Addr: 10.165.51.172; APN: globaldata.iot; SIM ICCID: 8931681011103550381; IMEI: 351901936540628; IMSI: 204080743148382; Modem FW Ver: mfw_nrf9160_1.3.5; Cell ID: 02229217
1707990563.7572792,1707990741832; Signal Strength: 76; IP Addr: 10.165.51.172; APN: globaldata.iot; SIM ICCID: 8931681011103550381; IMEI: 351901936540628; IMSI: 204080743148382; Modem FW Ver: mfw_nrf9160_1.3.5; Cell ID: 02229217
1707990568.9575386,1707990747033; Signal Strength: 76; IP Addr: 10.165.51.172; APN: globaldata.iot; SIM ICCID: 8931681011103550381; IMEI: 351901936540628; IMSI: 204080743148382; Modem FW Ver: mfw_nrf9160_1.3.5; Cell ID: 02229217
1707990574.1581066,1707990752233; Signal Strength: 76; IP Addr: 10.165.51.172; APN: globaldata.iot; SIM ICCID: 8931681011103550381; IMEI: 351901936540628; IMSI: 204080743148382; Modem FW Ver: mfw_nrf9160_1.3.5; Cell ID: 02229217
1707990579.358269,1707990757434; Signal Strength: 76; IP Addr: 10.165.51.172; APN: globaldata.iot; SIM ICCID: 8931681011103550381; IMEI: 351901936540628; IMSI: 204080743148382; Modem FW Ver: mfw_nrf9160_1.3.5; Cell ID: 02229217
1707990584.5583546,1707990762634; Signal Strength: 76; IP Addr: 10.165.51.172; APN: globaldata.iot; SIM ICCID: 8931681011103550381; IMEI: 351901936540628; IMSI: 204080743148382; Modem FW Ver: mfw_nrf9160_1.3.5; Cell ID: 02229217
1707990589.7584438,1707990767835; Signal Strength: 76; IP Addr: 10.165.51.172; APN: globaldata.iot; SIM ICCID: 8931681011103550381; IMEI: 351901936540628; IMSI: 204080743148382; Modem FW Ver: mfw_nrf9160_1.3.5; Cell ID: 02229217
1707990594.9587576,1707990773035; Signal Strength: 76; IP Addr: 10.165.51.172; APN: globaldata.iot; SIM ICCID: 8931681011103550381; IMEI: 351901936540628; IMSI: 204080743148382; Modem FW Ver: mfw_nrf9160_1.3.5; Cell ID: 02229217
1707990600.159803,1707990778236; Signal Strength: 76; IP Addr: 10.165.51.172; APN: globaldata.iot; SIM ICCID: 8931681011103550381; IMEI: 351901936540628; IMSI: 204080743148382; Modem FW Ver: mfw_nrf9160_1.3.5; Cell ID: 02229217
1707990605.360095,1707990783436; Signal Strength: 76; IP Addr: 10.165.51.172; APN: globaldata.iot; SIM ICCID: 8931681011103550381; IMEI: 351901936540628; IMSI: 204080743148382; Modem FW Ver: mfw_nrf9160_1.3.5; Cell ID: 02229217
1707990610.560981,1707990788637; Signal Strength: 76; IP Addr: 10.165.51.172; APN: globaldata.iot; SIM ICCID: 8931681011103550381; IMEI: 351901936540628; IMSI: 204080743148382; Modem FW Ver: mfw_nrf9160_1.3.5; Cell ID: 02229217
1707990615.7611988,1707990793838; Signal Strength: 76; IP Addr: 10.165.51.172; APN: globaldata.iot; SIM ICCID: 8931681011103550381; IMEI: 351901936540628; IMSI: 204080743148382; Modem FW Ver: mfw_nrf9160_1.3.5; Cell ID: 02229217
1707990620.9613068,1707990799039; Signal Strength: 76; IP Addr: 10.165.51.172; APN: globaldata.iot; SIM ICCID: 8931681011103550381; IMEI: 351901936540628; IMSI: 204080743148382; Modem FW Ver: mfw_nrf9160_1.3.5; Cell ID: 02229217
1707990626.161702,1707990804239; Signal Strength: 76; IP Addr: 10.165.51.172; APN: globaldata.iot; SIM ICCID: 8931681011103550381; IMEI: 351901936540628; IMSI: 204080743148382; Modem FW Ver: mfw_nrf9160_1.3.5; Cell ID: 02229217
1707990631.3431852,1707990809440; Signal Strength: 76; IP Addr: 10.165.51.172; APN: globaldata.iot; SIM ICCID: 8931681011103550381; IMEI: 351901936540628; IMSI: 204080743148382; Modem FW Ver: mfw_nrf9160_1.3.5; Cell ID: 02229217
1707990636.542085,1707990814640; Signal Strength: 76; IP Addr: 10.165.51.172; APN: globaldata.iot; SIM ICCID: 8931681011103550381; IMEI: 351901936540628; IMSI: 204080743148382; Modem FW Ver: mfw_nrf9160_1.3.5; Cell ID: 02229217
1707990641.7630408,1707990819841; Signal Strength: 76; IP Addr: 10.165.51.172; APN: globaldata.iot; SIM ICCID: 8931681011103550381; IMEI: 351901936540628; IMSI: 204080743148382; Modem FW Ver: mfw_nrf9160_1.3.5; Cell ID: 02229217
1707990646.9631815,1707990825041; Signal Strength: 76; IP Addr: 10.165.51.172; APN: globaldata.iot; SIM ICCID: 8931681011103550381; IMEI: 351901936540628; IMSI: 204080743148382; Modem FW Ver: mfw_nrf9160_1.3.5; Cell ID: 02229217
1707990652.1641746,1707990830242; Signal Strength: 76; IP Addr: 10.165.51.172; APN: globaldata.iot; SIM ICCID: 8931681011103550381; IMEI: 351901936540628; IMSI: 204080743148382; Modem FW Ver: mfw_nrf9160_1.3.5; Cell ID: 02229217
1707990657.364477,1707990835443; Signal Strength: 76; IP Addr: 10.165.51.172; APN: globaldata.iot; SIM ICCID: 8931681011103550381; IMEI: 351901936540628; IMSI: 204080743148382; Modem FW Ver: mfw_nrf9160_1.3.5; Cell ID: 02229217
1707990662.564583,1707990840643; Signal Strength: 76; IP Addr: 10.165.51.172; APN: globaldata.iot; SIM ICCID: 8931681011103550381; IMEI: 351901936540628; IMSI: 204080743148382; Modem FW Ver: mfw_nrf9160_1.3.5; Cell ID: 02229217
